,id,studentID,task_id,query,score,content
771,881,2018000002,4, 国际 手提行李 流体,4,TIMESTAMP=1513406098548	USER=2018000002	TASK=4	QUERY= 国际 手提行李 流体	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
772,882,2015011730,3,海淀区死飞店,4,TIMESTAMP=1513406160489	USER=2015011730	TASK=3	QUERY=海淀区死飞店	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
773,883,2018000002,4, 国际 手提行李 流体总量,5,TIMESTAMP=1513406161952	USER=2018000002	TASK=4	QUERY= 国际 手提行李 流体总量	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
774,884,2012012180,2, 北京 蜂窝网,1,TIMESTAMP=1513406237387	USER=2012012180	TASK=2	QUERY= 北京 蜂窝网	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
775,885,2018000002,4, 国际 必须托运,3,TIMESTAMP=1513406352205	USER=2018000002	TASK=4	QUERY= 国际 必须托运	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
776,886,2018000002,4,国际航班 随机托运,1,TIMESTAMP=1513406450166	USER=2018000002	TASK=4	QUERY=国际航班 随机托运	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
777,887,2015011730,10, 去香港买iphone6,5,TIMESTAMP=1513406498325	USER=2015011730	TASK=10	QUERY= 去香港买iphone6	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
778,888,2015011730,10,iphone6行货价格,1,TIMESTAMP=1513406539974	USER=2015011730	TASK=10	QUERY=iphone6行货价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
779,889,2018000002,4,随机托运,3,TIMESTAMP=1513406558065	USER=2018000002	TASK=4	QUERY=随机托运	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
780,890,2015011730,10,苹果官网,2,TIMESTAMP=1513406586103	USER=2015011730	TASK=10	QUERY=苹果官网	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
781,891,2018000002,4,必须托运,3,TIMESTAMP=1513406623807	USER=2018000002	TASK=4	QUERY=必须托运	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
782,892,2015011730,10,京东,2,TIMESTAMP=1513406652566	USER=2015011730	TASK=10	QUERY=京东	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
783,893,2018000002,4,国际航班 必须托运,2,TIMESTAMP=1513406688526	USER=2018000002	TASK=4	QUERY=国际航班 必须托运	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
784,894,2015011730,10,京淘宝,4,TIMESTAMP=1513406809500	USER=2015011730	TASK=10	QUERY=京淘宝	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
785,895,2018000002,4,国际航班 必须托运不能随身携带,4,TIMESTAMP=1513406837317	USER=2018000002	TASK=4	QUERY=国际航班 必须托运不能随身携带	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
786,896,2015011730,10,港行iPhone6价格,3,TIMESTAMP=1513406847133	USER=2015011730	TASK=10	QUERY=港行iPhone6价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
787,897,2015011730,10,香港iPhone6价格,2,TIMESTAMP=1513406871552	USER=2015011730	TASK=10	QUERY=香港iPhone6价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
788,898,2015011730,10,苹果香港,5,TIMESTAMP=1513406944436	USER=2015011730	TASK=10	QUERY=苹果香港	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
789,899,2012012180,2, 北京周边游,3,TIMESTAMP=1513406966043	USER=2012012180	TASK=2	QUERY= 北京周边游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
790,900,2015011730,10,iPhone关税,5,TIMESTAMP=1513407067577	USER=2015011730	TASK=10	QUERY=iPhone关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
791,901,2015011730,2, 北京周边五月旅游,5,TIMESTAMP=1513407396867	USER=2015011730	TASK=2	QUERY= 北京周边五月旅游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
792,902,2012012180,4, 美国 行李托运,5,TIMESTAMP=1513407424672	USER=2012012180	TASK=4	QUERY= 美国 行李托运	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
793,903,2015011730,2, 北京周边五月旅游四天,5,TIMESTAMP=1513407481112	USER=2015011730	TASK=2	QUERY= 北京周边五月旅游四天	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
794,904,2012012180,4, 美国 托运禁止物品,5,TIMESTAMP=1513407554555	USER=2012012180	TASK=4	QUERY= 美国 托运禁止物品	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
795,905,2015011730,2, 北京周边五月旅游,4,TIMESTAMP=1513407749101	USER=2015011730	TASK=2	QUERY= 北京周边五月旅游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
796,906,2015011730,2, 北京五月旅游,2,TIMESTAMP=1513407803433	USER=2015011730	TASK=2	QUERY= 北京五月旅游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
797,907,2012012180,10,港版iphone6 价格,3,TIMESTAMP=1513407901190	USER=2012012180	TASK=10	QUERY=港版iphone6 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
798,908,2015011730,2,去哪儿,5,TIMESTAMP=1513407967489	USER=2015011730	TASK=2	QUERY=去哪儿	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
799,909,2018000002,3, 死飞自行车 清华附近,3,TIMESTAMP=1513408086129	USER=2018000002	TASK=3	QUERY= 死飞自行车 清华附近	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
800,910,2012012180,10,港版iphone6 关税,5,TIMESTAMP=1513408115475	USER=2012012180	TASK=10	QUERY=港版iphone6 关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
801,911,2018000002,3,清华西门 死飞,3,TIMESTAMP=1513408182092	USER=2018000002	TASK=3	QUERY=清华西门 死飞	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
802,912,2018000002,3,死飞公园,1,TIMESTAMP=1513408244443	USER=2018000002	TASK=3	QUERY=死飞公园	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
803,913,2012012180,10,港版iphone6 电信服务商,5,TIMESTAMP=1513408247525	USER=2012012180	TASK=10	QUERY=港版iphone6 电信服务商	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
804,914,2012012180,10,港版iphone6 移动,3,TIMESTAMP=1513408336910	USER=2012012180	TASK=10	QUERY=港版iphone6 移动	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
805,915,2018000002,3,Makara死飞公园,1,TIMESTAMP=1513408406724	USER=2018000002	TASK=3	QUERY=Makara死飞公园	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
806,916,2018000002,3,Makara死飞公园 价位,1,TIMESTAMP=1513408508963	USER=2018000002	TASK=3	QUERY=Makara死飞公园 价位	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
807,917,2015011730,12, 辽宁号,5,TIMESTAMP=1513408602107	USER=2015011730	TASK=12	QUERY= 辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
808,918,2018000002,3,死飞自行车 价位,4,TIMESTAMP=1513408608787	USER=2018000002	TASK=3	QUERY=死飞自行车 价位	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
809,919,2012012180,1, 公司 破冰,1,TIMESTAMP=1513408610723	USER=2012012180	TASK=1	QUERY= 公司 破冰	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
810,920,2015011730,12,航空母舰,1,TIMESTAMP=1513408621698	USER=2015011730	TASK=12	QUERY=航空母舰	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
811,921,2015011730,12,航空母舰维基,1,TIMESTAMP=1513408680795	USER=2015011730	TASK=12	QUERY=航空母舰维基	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
812,922,2018000002,3,死飞自行车,1,TIMESTAMP=1513408704910	USER=2018000002	TASK=3	QUERY=死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
813,923,2015011730,12,航空母舰,2,TIMESTAMP=1513408709046	USER=2015011730	TASK=12	QUERY=航空母舰	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
814,924,2012012180,1, 公司 破冰游戏,4,TIMESTAMP=1513408758656	USER=2012012180	TASK=1	QUERY= 公司 破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
815,925,2015011730,12,航空母舰百度百科,4,TIMESTAMP=1513408846766	USER=2015011730	TASK=12	QUERY=航空母舰百度百科	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
816,926,2018000002,7, 戒烟,2,TIMESTAMP=1513409062525	USER=2018000002	TASK=7	QUERY= 戒烟	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
817,927,2018000002,7, 戒烟 知乎,1,TIMESTAMP=1513409144708	USER=2018000002	TASK=7	QUERY= 戒烟 知乎	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
818,928,2018000002,7, 戒烟好处,4,TIMESTAMP=1513409226473	USER=2018000002	TASK=7	QUERY= 戒烟好处	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
819,929,2015011730,7, 戒烟的好处,4,TIMESTAMP=1513409345760	USER=2015011730	TASK=7	QUERY= 戒烟的好处	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
820,930,2018000002,7, 戒烟副作用,5,TIMESTAMP=1513409373675	USER=2018000002	TASK=7	QUERY= 戒烟副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
821,931,2012012180,12, 辽宁号,5,TIMESTAMP=1513409381801	USER=2012012180	TASK=12	QUERY= 辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
822,932,2015011730,7, 戒烟的副作用,5,TIMESTAMP=1513409523031	USER=2015011730	TASK=7	QUERY= 戒烟的副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
823,933,2018000002,7, 戒烟方法,3,TIMESTAMP=1513409524457	USER=2018000002	TASK=7	QUERY= 戒烟方法	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
824,934,2012012180,12, 辽宁号 战略作用,5,TIMESTAMP=1513409683308	USER=2012012180	TASK=12	QUERY= 辽宁号 战略作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
825,935,2012012180,11, 清华游泳馆,5,TIMESTAMP=1513409897255	USER=2012012180	TASK=11	QUERY= 清华游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
826,936,2018000002,11, 清华大学游泳馆,1,TIMESTAMP=1513409904579	USER=2018000002	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
827,937,2015011730,1,十人破冰游戏,5,TIMESTAMP=1513410007549	USER=2015011730	TASK=1	QUERY=十人破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
828,938,2018000002,11, 清华大学 游泳馆,3,TIMESTAMP=1513410018645	USER=2018000002	TASK=11	QUERY= 清华大学 游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
829,939,2018000002,11, 清华大学 游泳馆 开放时间,2,TIMESTAMP=1513410113209	USER=2018000002	TASK=11	QUERY= 清华大学 游泳馆 开放时间	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
830,940,2018000002,11, 清华大学 游泳馆 冬季开放时间,2,TIMESTAMP=1513410172845	USER=2018000002	TASK=11	QUERY= 清华大学 游泳馆 冬季开放时间	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
831,941,2015011730,11, 清华大学游泳馆,1,TIMESTAMP=1513410275874	USER=2015011730	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
832,942,2015011730,11, 清华大学游泳馆,1,TIMESTAMP=1513410292286	USER=2015011730	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
833,943,2018000002,11,陈明游泳馆,3,TIMESTAMP=1513410300556	USER=2018000002	TASK=11	QUERY=陈明游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
834,944,2015011730,11, 清华大学游泳馆地址,5,TIMESTAMP=1513410343123	USER=2015011730	TASK=11	QUERY= 清华大学游泳馆地址	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
835,945,2018000002,11,陈明游泳馆 学生票,3,TIMESTAMP=1513410372938	USER=2018000002	TASK=11	QUERY=陈明游泳馆 学生票	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
836,946,2015011730,11, 清华大学游泳馆开放时间,5,TIMESTAMP=1513410436467	USER=2015011730	TASK=11	QUERY= 清华大学游泳馆开放时间	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
837,947,2018000002,11,陈明游泳馆 游泳卡价格,2,TIMESTAMP=1513410474725	USER=2018000002	TASK=11	QUERY=陈明游泳馆 游泳卡价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
838,948,2018000002,11,陈明游泳馆 游泳卡,3,TIMESTAMP=1513410587188	USER=2018000002	TASK=11	QUERY=陈明游泳馆 游泳卡	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
839,949,2018000002,11,清华游泳馆 游泳卡,3,TIMESTAMP=1513410756411	USER=2018000002	TASK=11	QUERY=清华游泳馆 游泳卡	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
840,950,2015011730,4, 国际航班行李限制,5,TIMESTAMP=1513411247459	USER=2015011730	TASK=4	QUERY= 国际航班行李限制	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
841,951,2015011730,8, 谷歌眼镜,4,TIMESTAMP=1513411579148	USER=2015011730	TASK=8	QUERY= 谷歌眼镜	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
842,952,2015011730,8, 谷歌眼镜购买,2,TIMESTAMP=1513411615002	USER=2015011730	TASK=8	QUERY= 谷歌眼镜购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
843,953,2015011730,8,淘宝,5,TIMESTAMP=1513411654805	USER=2015011730	TASK=8	QUERY=淘宝	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
844,954,2018000002,10, 香港iPhone6购买,5,TIMESTAMP=1513411832857	USER=2018000002	TASK=10	QUERY= 香港iPhone6购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
845,955,2018000002,10, 香港iPhone6 关税,4,TIMESTAMP=1513411890393	USER=2018000002	TASK=10	QUERY= 香港iPhone6 关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
846,956,2018000002,10,港版iPhone支持国内运营商网络,5,TIMESTAMP=1513411923759	USER=2018000002	TASK=10	QUERY=港版iPhone支持国内运营商网络	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
847,957,2018000002,1, 新员工 破冰游戏 十人,5,TIMESTAMP=1513412147289	USER=2018000002	TASK=1	QUERY= 新员工 破冰游戏 十人	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
848,958,2018000002,12, 辽宁号,5,TIMESTAMP=1513412328195	USER=2018000002	TASK=12	QUERY= 辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
849,959,2018000002,12, 辽宁号的优劣势,5,TIMESTAMP=1513412377557	USER=2018000002	TASK=12	QUERY= 辽宁号的优劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
850,960,2018000002,8, 谷歌眼镜 搜狗百科,3,TIMESTAMP=1513412728003	USER=2018000002	TASK=8	QUERY= 谷歌眼镜 搜狗百科	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
851,961,2018000002,8, 谷歌眼镜 百科,3,TIMESTAMP=1513412794270	USER=2018000002	TASK=8	QUERY= 谷歌眼镜 百科	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
852,962,2018000002,8, 谷歌眼镜 使用方式,4,TIMESTAMP=1513412845340	USER=2018000002	TASK=8	QUERY= 谷歌眼镜 使用方式	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
853,963,2018000002,8, 谷歌眼镜 售价,3,TIMESTAMP=1513412902052	USER=2018000002	TASK=8	QUERY= 谷歌眼镜 售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
854,964,2018000002,2, 北京周边 5月 旅行,4,TIMESTAMP=1513413105175	USER=2018000002	TASK=2	QUERY= 北京周边 5月 旅行	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
855,965,2018000002,2, 北京周边 5月 七日游,4,TIMESTAMP=1513413201863	USER=2018000002	TASK=2	QUERY= 北京周边 5月 七日游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
858,968,2015010242,2,5月 北京周边旅行,2,TIMESTAMP=1513577609909	USER=2015010242	TASK=2	QUERY=5月 北京周边旅行	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
859,969,2015010242,2,5月 北京周边旅行 消费 体验,1,TIMESTAMP=1513577706371	USER=2015010242	TASK=2	QUERY=5月 北京周边旅行 消费 体验	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
860,970,2015010242,2,5月 北京周边旅行 便利 价值,2,TIMESTAMP=1513577736869	USER=2015010242	TASK=2	QUERY=5月 北京周边旅行 便利 价值	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
861,971,2015010242,2,5月 北京周边旅行,3,TIMESTAMP=1513577791437	USER=2015010242	TASK=2	QUERY=5月 北京周边旅行	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
862,972,2015010242,3, 死飞店 清华附近,1,TIMESTAMP=1513578082242	USER=2015010242	TASK=3	QUERY= 死飞店 清华附近	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
863,973,2015010242,3, 死飞自行车店 清华附近,1,TIMESTAMP=1513578152227	USER=2015010242	TASK=3	QUERY= 死飞自行车店 清华附近	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
864,974,2015010242,3, 清华附近自行车店,2,TIMESTAMP=1513578225370	USER=2015010242	TASK=3	QUERY= 清华附近自行车店	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
865,975,2015010242,3, 清华附近自行车 价格,2,TIMESTAMP=1513578343407	USER=2015010242	TASK=3	QUERY= 清华附近自行车 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
866,976,2015010242,3, 清华买死飞 价格,2,TIMESTAMP=1513578391994	USER=2015010242	TASK=3	QUERY= 清华买死飞 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
867,977,2015010242,12, 辽宁号优势劣势,3,TIMESTAMP=1513578692245	USER=2015010242	TASK=12	QUERY= 辽宁号优势劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
868,978,2015010242,12, 辽宁号优势劣势 航母作用,4,TIMESTAMP=1513578905083	USER=2015010242	TASK=12	QUERY= 辽宁号优势劣势 航母作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
869,979,2015010242,12,航母作用,4,TIMESTAMP=1513578980684	USER=2015010242	TASK=12	QUERY=航母作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
872,982,2015010242,7, 戒烟好处 戒烟方式,4,TIMESTAMP=1513579376141	USER=2015010242	TASK=7	QUERY= 戒烟好处 戒烟方式	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
873,983,2015010242,7, 戒烟的副作用,4,TIMESTAMP=1513579429895	USER=2015010242	TASK=7	QUERY= 戒烟的副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
874,984,2016011351,8, google glass,4,TIMESTAMP=1513579507242	USER=2016011351	TASK=8	QUERY= google glass	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
875,985,2016011351,8,谷歌眼镜,1,TIMESTAMP=1513579545852	USER=2016011351	TASK=8	QUERY=谷歌眼镜	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
876,986,2015010242,11, 清华大学游泳馆办卡,2,TIMESTAMP=1513579725694	USER=2015010242	TASK=11	QUERY= 清华大学游泳馆办卡	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
877,987,2015010242,11, 清华大学游泳馆 票价,3,TIMESTAMP=1513579803271	USER=2015010242	TASK=11	QUERY= 清华大学游泳馆 票价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
878,988,2016011351,8,谷歌眼镜 功能,5,TIMESTAMP=1513579773858	USER=2016011351	TASK=8	QUERY=谷歌眼镜 功能	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
879,989,2015010242,11, 清华大学游泳馆年卡价格,4,TIMESTAMP=1513579900737	USER=2015010242	TASK=11	QUERY= 清华大学游泳馆年卡价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
880,990,2016011351,8,谷歌眼镜 价格,3,TIMESTAMP=1513579847869	USER=2016011351	TASK=8	QUERY=谷歌眼镜 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
881,991,2015010242,10, 香港iPhone6价格 关税,3,TIMESTAMP=1513580209040	USER=2015010242	TASK=10	QUERY= 香港iPhone6价格 关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
882,992,2016011351,11, 清华 游泳馆,5,TIMESTAMP=1513580130987	USER=2016011351	TASK=11	QUERY= 清华 游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
883,993,2015010242,10, 香港iPhone6价格 运营商,4,TIMESTAMP=1513580318629	USER=2015010242	TASK=10	QUERY= 香港iPhone6价格 运营商	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
884,994,2015010242,10, 香港iPhone6带回国是否交关税,4,TIMESTAMP=1513580384283	USER=2015010242	TASK=10	QUERY= 香港iPhone6带回国是否交关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
885,995,2016011351,11,清华游泳馆 开放时间,4,TIMESTAMP=1513580290775	USER=2016011351	TASK=11	QUERY=清华游泳馆 开放时间	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
886,996,2016011351,11,清华游泳馆 位置,3,TIMESTAMP=1513580335424	USER=2016011351	TASK=11	QUERY=清华游泳馆 位置	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
887,997,2015010242,4, 国际航班携带行李规则,3,TIMESTAMP=1513580773428	USER=2015010242	TASK=4	QUERY= 国际航班携带行李规则	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
888,998,2016011351,3, 死飞自行车,3,TIMESTAMP=1513580719091	USER=2016011351	TASK=3	QUERY= 死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
889,999,2015010242,4, 国际航班携带液体规则,4,TIMESTAMP=1513580866439	USER=2015010242	TASK=4	QUERY= 国际航班携带液体规则	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
890,1000,2016011351,3, 死飞自行车 价格区间,2,TIMESTAMP=1513580765092	USER=2016011351	TASK=3	QUERY= 死飞自行车 价格区间	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
891,1001,2016011351,3, 死飞 价格,3,TIMESTAMP=1513580883682	USER=2016011351	TASK=3	QUERY= 死飞 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
892,1002,2016011351,3,京东,1,TIMESTAMP=1513580913112	USER=2016011351	TASK=3	QUERY=京东	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
893,1003,2016011351,3,京东商城,4,TIMESTAMP=1513580960469	USER=2016011351	TASK=3	QUERY=京东商城	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
894,1004,2015010242,1,10人 破冰游戏,4,TIMESTAMP=1513581215706	USER=2015010242	TASK=1	QUERY=10人 破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
895,1005,2015010242,1,10人 破冰游戏 新员工培训,4,TIMESTAMP=1513581310586	USER=2015010242	TASK=1	QUERY=10人 破冰游戏 新员工培训	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
896,1006,2016011351,1, 破冰游戏,4,TIMESTAMP=1513581222616	USER=2016011351	TASK=1	QUERY= 破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
897,1007,2016011351,1, 破冰游戏 10人,1,TIMESTAMP=1513581239591	USER=2016011351	TASK=1	QUERY= 破冰游戏 10人	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
898,1008,2015010242,1,10人 破冰游戏,5,TIMESTAMP=1513581363016	USER=2015010242	TASK=1	QUERY=10人 破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
899,1009,2015010242,8, Google眼镜功能用法价格,4,TIMESTAMP=1513581655685	USER=2015010242	TASK=8	QUERY= Google眼镜功能用法价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
900,1010,2016011351,1, 破冰游戏 员工培训,5,TIMESTAMP=1513581632984	USER=2016011351	TASK=1	QUERY= 破冰游戏 员工培训	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
901,1011,2015010242,8, Google眼镜功能用法,4,TIMESTAMP=1513581759027	USER=2015010242	TASK=8	QUERY= Google眼镜功能用法	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
902,1012,2016011351,7, 戒烟,2,TIMESTAMP=1513581735802	USER=2016011351	TASK=7	QUERY= 戒烟	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
903,1013,2016011351,7, 戒烟的好处,5,TIMESTAMP=1513581898046	USER=2016011351	TASK=7	QUERY= 戒烟的好处	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
904,1014,2016011351,7, 戒烟 副作用,5,TIMESTAMP=1513582091864	USER=2016011351	TASK=7	QUERY= 戒烟 副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
905,1015,2016011351,7, 戒烟 方法,5,TIMESTAMP=1513582222999	USER=2016011351	TASK=7	QUERY= 戒烟 方法	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
906,1016,2016011351,12, 辽宁号,5,TIMESTAMP=1513582930466	USER=2016011351	TASK=12	QUERY= 辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
907,1017,2016011351,12, 辽宁舰,3,TIMESTAMP=1513582974903	USER=2016011351	TASK=12	QUERY= 辽宁舰	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
908,1018,2016011351,12, 辽宁舰 战略作用,5,TIMESTAMP=1513583122576	USER=2016011351	TASK=12	QUERY= 辽宁舰 战略作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
909,1019,2016011351,4, 国际航班 行李,1,TIMESTAMP=1513583653191	USER=2016011351	TASK=4	QUERY= 国际航班 行李	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
