Unnamed: 0,segment_id,session_id,topic_id,query,query_order,segment_starttime,session_end_time,num_click_doc,num_relevant_doc,num_key_doc,total_dwell_time,ave_click_rank,click_depth,num_of_click3,num_of_click5,num_of_click10,segment_endtime,session_end,query_dwell_time,search_engine_dwell_time,ave_dwell_time,click_precision,time_to_first_last_click,query_len,reciporal_rank,time_first_click,ratio_first_click,average_relevance_score,irrelevant_docs_30num,last_query,new_unique_query_terms_num,query_similarity,average_content_page_dwell_time1_3,average_content_page_dwell_time1_5,average_content_page_dwell_time6_10
178,179,46,32,red bull ingridients,6,491.05982400000005,535.393133,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,505.13323399999996,0,14.073410000000026,14.073410000000026,0.0,0.0,0.0,20,11,,1.0,0.0,0,red bull drink,0.25,0.5,,,
179,180,46,32,red bull ingredients,7,505.13323399999996,535.393133,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,535.393133,1,30.25989900000002,30.25989900000002,0.0,0.0,0.0,20,11,,1.0,0.0,0,red bull ingridients,0.25,0.5,,,
180,181,47,32,banned drinks,1,18.553649,108.814079,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,65.419402,0,46.86575300000001,46.86575300000001,0.0,0.0,0.0,13,11,,1.0,0.0,0,,1.0,0.0,,,
181,182,47,32,banned food,2,65.419402,108.814079,1,0,0,25.694067000000004,3.0,3.0,1.0,1.0,0.0,108.814079,1,43.394677,17.700609999999994,25.694067000000004,0.0,25.694067000000004,11,11,83.120012,1.915442578360475,0.0,0,banned drinks,0.3333333333333333,0.3333333333333333,25.694067000000004,25.694067000000004,
182,183,48,33,patent filing,1,31.283873,412.272131,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,43.651005,0,12.367131999999998,12.367131999999998,0.0,0.0,0.0,13,11,,1.0,0.0,0,,1.0,0.0,,,
183,184,48,33,patent filing,2,43.651005,412.272131,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,52.547249,0,8.896244000000003,8.896244000000003,0.0,0.0,0.0,13,11,,1.0,0.0,0,patent filing,0.0,1.0,,,
184,185,48,33,patent office,3,52.547249,412.272131,1,0,0,4.735305999999994,3.0,3.0,1.0,1.0,0.0,122.686555,0,70.139306,65.40400000000001,4.735305999999994,0.0,4.735305999999994,13,11,101.019202,1.4402652059317496,0.0,0,patent filing,0.3333333333333333,0.3333333333333333,4.735305999999994,4.735305999999994,
185,186,48,33,patent law,4,122.686555,412.272131,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,133.917572,0,11.231017000000007,11.231017000000007,0.0,0.0,0.0,10,11,,1.0,0.0,0,patent office,0.3333333333333333,0.3333333333333333,,,
186,187,48,33,patent law uk,5,133.917572,412.272131,1,0,0,60.98433999999998,40.0,40.0,0.0,0.0,0.0,306.45869700000003,0,172.54112499999997,111.556785,60.98433999999998,0.0,60.98433999999998,13,11,245.47435699999997,1.4227005706610527,0.0,1,patent law,0.3333333333333333,0.6666666666666666,,,
187,188,48,33,patent lawyer,6,306.45869700000003,412.272131,3,1,0,18.93062900000001,2.0,3.0,3.0,3.0,0.0,412.272131,1,105.81343400000004,86.88280500000002,6.31020966666667,0.3333333333333333,18.93062900000001,13,11,371.20637,3.5081213789923864,0.3333333333333333,0,patent law uk,0.25,0.25,6.31020966666667,6.31020966666667,
188,189,49,35,face transplant,1,21.14321,333.284084,4,8,7,210.42009700000003,3.125,7.0,3.0,3.0,1.0,333.284084,1,312.140874,101.72077699999996,52.60502425000001,2.0,210.42009700000003,15,11,36.994659999999996,0.1185191145456971,1.875,0,,1.0,0.0,49.305946000000006,49.305946000000006,62.50225900000001
189,190,50,37,diet exercise for fitness,1,15.049551000000001,286.281473,1,1,1,9.597719999999997,3.0,3.0,1.0,1.0,0.0,88.122078,0,73.07252700000002,63.47480700000001,9.597719999999997,1.0,9.597719999999997,25,11,78.52435799999999,1.0746084913691296,2.0,0,,1.0,0.0,9.597719999999995,9.597719999999995,
190,191,50,37,fitness wiki,2,88.122078,286.281473,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,110.750822,0,22.628744,22.628744,0.0,0.0,0.0,12,11,,1.0,0.0,0,diet exercise for fitness,0.2,0.2,,,
191,192,50,37,wikipedia,3,110.750822,286.281473,1,0,0,2.1192520000000035,1.0,1.0,1.0,1.0,0.0,128.094597,0,17.343774999999994,15.22452299999999,2.1192520000000035,0.0,2.1192520000000035,9,11,120.42546000000002,6.943439937383879,0.0,0,fitness wiki,0.3333333333333333,0.0,2.119252000000003,2.119252000000003,
192,193,50,37,paleo diet,4,128.094597,286.281473,1,0,0,2.582633999999985,3.0,3.0,1.0,1.0,0.0,143.75016100000002,0,15.655563999999998,13.072930000000017,2.582633999999985,0.0,2.582633999999985,10,11,141.167527,9.01708344713739,0.0,0,wikipedia,0.6666666666666666,0.0,2.5826339999999846,2.5826339999999846,
193,194,50,37,keto diet,5,143.75016100000002,286.281473,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,160.417273,0,16.667112000000003,16.667112000000003,0.0,0.0,0.0,9,11,,1.0,0.0,0,paleo diet,0.3333333333333333,0.3333333333333333,,,
194,195,50,37,keto diet wikipedia,6,160.417273,286.281473,1,0,0,11.450036000000011,1.0,1.0,1.0,1.0,0.0,198.41056799999998,0,37.993295000000025,26.54325900000001,11.450036000000011,0.0,11.450036000000011,19,11,170.301638,4.4824129626030045,0.0,0,keto diet,0.3333333333333333,0.6666666666666666,11.450036000000011,11.450036000000011,
195,196,50,37,exercises for fitness,7,198.41056799999998,286.281473,2,2,2,10.837000999999988,4.0,5.0,1.0,2.0,0.0,286.281473,1,87.87090500000001,77.033904,5.418500499999993,1.0,10.837000999999988,21,11,262.287304,2.9849163838701784,2.0,0,keto diet wikipedia,0.5,0.0,6.219569999999976,5.418500499999993,
196,197,51,37,fitness regime,1,37.002604999999996,119.78273200000001,2,2,1,25.706705,5.0,9.0,1.0,1.0,1.0,119.78273200000001,1,82.78012700000001,57.073422,12.8533525,1.0,25.706705,14,11,63.760014,0.7702333435656604,1.5,0,,1.0,0.0,8.555702999999994,8.555702999999994,17.151002000000005
197,198,52,38,venture capital,1,19.544175,1030.613379,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,53.210908999999994,0,33.666734000000005,33.666734000000005,0.0,0.0,0.0,15,11,,1.0,0.0,0,,1.0,0.0,,,
198,199,52,38,loans for entrepreneurship,2,53.210908999999994,1030.613379,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,218.40508300000002,0,165.19417399999998,165.19417399999998,0.0,0.0,0.0,26,11,,1.0,0.0,0,venture capital,0.6,0.0,,,
199,200,52,38,loans for entrepreneurship switzerland,3,218.40508300000002,1030.613379,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,256.240522,0,37.83543900000001,37.83543900000001,0.0,0.0,0.0,38,11,,1.0,0.0,0,loans for entrepreneurship,0.25,0.75,,,
200,201,52,38,loans for business,4,256.240522,1030.613379,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,606.56407,0,350.323548,350.323548,0.0,0.0,0.0,18,11,,1.0,0.0,0,loans for entrepreneurship switzerland,0.2,0.4,,,
201,202,52,38,loans for business us government,5,606.56407,1030.613379,3,0,0,37.51321299999995,3.333333333333333,6.0,2.0,2.0,1.0,815.060637,0,208.49656700000003,170.9833540000001,12.504404333333314,0.0,37.51321299999995,32,11,724.718249,3.475924133561393,0.0,0,loans for business,0.4,0.6,13.23582399999998,13.23582399999998,11.041564999999991
202,203,52,38,renting a building business sillicon valley,6,815.060637,1030.613379,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1030.613379,1,215.55274199999985,215.55274199999985,0.0,0.0,0.0,43,11,,1.0,0.0,0,loans for business us government,0.5,0.1,,,
203,204,53,39,how to get a pay raise,1,31.42172,442.168383,1,1,1,23.105469,1.0,1.0,1.0,1.0,0.0,281.378063,0,249.956343,226.85087400000003,23.105469,1.0,23.105469,22,11,193.943907,0.7759111238077283,3.0,0,,1.0,0.0,23.105469,23.105469,
204,205,53,39,tips pay raise,2,281.378063,442.168383,3,3,3,63.149923000000065,2.0,3.0,3.0,3.0,0.0,442.168383,1,160.79032,97.64039699999996,21.049974333333356,1.0,63.149923000000065,14,11,304.736473,1.8952414112988891,2.0,0,how to get a pay raise,0.14285714285714285,0.2857142857142857,21.049974333333353,21.049974333333353,
205,206,54,40,preventing employee fraud in recession,1,16.322845,292.76876699999997,4,3,0,51.68993300000001,3.8,5.0,2.0,4.0,0.0,156.482003,0,140.15915800000002,88.46922499999998,12.922483250000004,0.75,51.68993300000001,38,11,84.073269,0.5998414245610694,0.6,0,,1.0,0.0,11.084962000000004,12.922483250000003,
206,207,54,40,recession employee fraud,2,156.482003,292.76876699999997,3,1,0,38.547214000000004,5.0,6.0,0.0,2.0,1.0,230.993019,0,74.51101600000001,35.96380200000001,12.849071333333333,0.3333333333333333,38.547214000000004,24,11,182.217287,2.445508017230633,0.3333333333333333,0,preventing employee fraud in recession,0.0,0.6,,13.474784,11.597645999999997
207,208,54,40,employee fraud best practice,3,230.993019,292.76876699999997,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,292.76876699999997,1,61.77574800000002,61.77574800000002,0.0,0.0,0.0,28,11,,1.0,0.0,0,recession employee fraud,0.4,0.4,,,
208,209,55,41,employee evaluation,1,33.703408,464.064434,4,3,2,327.09668700000003,4.5,9.0,2.0,3.0,1.0,434.000691,0,400.297283,73.20059600000002,81.77417175,0.75,327.09668700000003,19,11,63.796214,0.1593720884685595,0.8333333333333334,1,,1.0,0.0,68.7664245,82.86136166666667,78.51260199999996
209,210,55,41,evaluate employees,2,434.000691,464.064434,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,464.064434,1,30.06374299999999,30.06374299999999,0.0,0.0,0.0,18,11,,1.0,0.0,0,employee evaluation,0.5,0.0,,,
210,211,56,42,events ideas students community,1,20.992256,107.84638000000001,1,0,0,19.478785,1.0,1.0,1.0,1.0,0.0,107.84638000000001,1,86.854124,67.375339,19.478785,0.0,19.478785,31,11,74.475489,0.8574778671419218,0.0,0,,1.0,0.0,19.478785000000002,19.478785000000002,
211,212,57,43,developmental milestones infants,1,51.809383000000004,1887.542397,1,0,0,86.85910099999997,6.0,6.0,0.0,0.0,1.0,502.26576900000003,0,450.456386,363.597285,86.85910099999997,0.0,86.85910099999997,32,11,415.406668,0.9221906513275628,0.0,1,,1.0,0.0,,,86.85910099999995
212,213,57,43,developmental milestones infants 0-12 months,2,502.26576900000003,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,563.670812,0,61.40504299999998,61.40504299999998,0.0,0.0,0.0,44,11,,1.0,0.0,0,developmental milestones infants,0.4,0.6,,,
213,214,57,43,developmental milestones infants east asia,3,563.670812,1887.542397,1,0,0,53.33712800000001,1.0,1.0,1.0,1.0,0.0,669.107982,0,105.43717000000004,52.10004200000003,53.33712800000001,0.0,53.33712800000001,42,11,615.770854,5.840168642614362,0.0,1,developmental milestones infants 0-12 months,0.2857142857142857,0.42857142857142855,53.33712800000001,53.33712800000001,
214,215,57,43,developmental milestones east asia,4,669.107982,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,709.8691259999999,0,40.76114400000006,40.76114400000006,0.0,0.0,0.0,34,11,,1.0,0.0,0,developmental milestones infants east asia,0.0,0.8,,,
215,216,57,43,"""developmental milestones in east asia""",5,709.8691259999999,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,805.913525,0,96.044399,96.044399,0.0,0.0,0.0,39,11,,1.0,0.0,0,developmental milestones east asia,0.42857142857142855,0.2857142857142857,,,
216,217,57,43,developmental milestones asian infants,6,805.913525,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,843.8109929999999,0,37.897467999999996,37.897467999999996,0.0,0.0,0.0,38,11,,1.0,0.0,0,"""developmental milestones in east asia""",0.375,0.125,,,
217,218,57,43,asian infants,7,843.8109929999999,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,862.9627210000001,0,19.151727999999935,19.151727999999935,0.0,0.0,0.0,13,11,,1.0,0.0,0,developmental milestones asian infants,0.0,0.5,,,
218,219,57,43,asian infants milestones,8,862.9627210000001,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,904.323444,0,41.36072300000001,41.36072300000001,0.0,0.0,0.0,24,11,,1.0,0.0,0,asian infants,0.3333333333333333,0.6666666666666666,,,
219,220,57,43,asian infants development,9,904.323444,1887.542397,1,0,0,13.382523999999991,1.0,1.0,1.0,1.0,0.0,972.8623949999999,0,68.538951,55.15642700000001,13.382523999999991,0.0,13.382523999999991,25,11,959.4798710000001,13.999045170679665,0.0,0,asian infants milestones,0.25,0.5,13.38252399999999,13.38252399999999,
220,221,57,43,asian babies development,10,972.8623949999999,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1027.581105,0,54.71870999999999,54.71870999999999,0.0,0.0,0.0,24,11,,1.0,0.0,0,asian infants development,0.25,0.5,,,
221,222,57,43,developmental milestones asia,11,1027.581105,1887.542397,1,0,0,36.095495999999905,5.0,5.0,0.0,1.0,0.0,1090.135392,0,62.55428699999993,26.45879100000002,36.095495999999905,0.0,36.095495999999905,29,11,1054.039896,16.850002558577653,0.0,1,asian babies development,0.5,0.0,,36.09549599999991,
222,223,57,43,are developmental milestones universal,12,1090.135392,1887.542397,2,0,0,86.60714000000006,4.5,6.0,1.0,1.0,1.0,1233.823024,0,143.68763200000012,57.08049200000005,43.303570000000036,0.0,86.60714000000006,38,11,1121.53462,7.805366435435437,0.0,1,developmental milestones asia,0.4,0.4,61.53268000000003,61.53268000000003,25.074460000000045
223,224,57,43,asian developmental milestones,13,1233.823024,1887.542397,2,0,0,147.536517,6.0,9.0,1.0,1.0,1.0,1475.374258,0,241.551234,94.01471700000002,73.7682585,0.0,147.536517,30,11,1260.8195640000001,5.219677594360788,-1.0,2,are developmental milestones universal,0.2,0.4,92.80703700000004,92.80703700000004,54.72947999999997
224,225,57,43,chinese infant developmental milestones,14,1475.374258,1887.542397,1,0,0,51.59626299999991,16.0,16.0,0.0,0.0,0.0,1607.4460199999999,0,132.07176200000004,80.47549900000013,51.59626299999991,0.0,51.59626299999991,39,11,1529.653816,11.581989918480831,0.0,1,asian developmental milestones,0.4,0.4,,,
225,226,57,43,chinese infant milestones,15,1607.4460199999999,1887.542397,4,0,0,104.57870200000002,7.0,12.0,1.0,1.0,2.0,1764.73724,0,157.29121999999984,52.71251799999982,26.144675500000005,0.0,104.57870200000002,25,11,1623.996024,10.324772253657908,0.0,2,chinese infant developmental milestones,0.0,0.75,30.826360999999906,30.826360999999906,22.450457500000084
226,227,57,43,infant milestones variations,16,1764.73724,1887.542397,1,0,0,14.075414000000135,8.0,8.0,0.0,0.0,1.0,1834.848625,0,70.11138500000015,56.03597100000002,14.075414000000135,0.0,14.075414000000135,28,11,1792.750302,25.570031201066648,0.0,0,chinese infant milestones,0.25,0.5,,,14.075414000000137
227,228,57,43,infant milestones cultural,17,1834.848625,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1860.7015989999998,0,25.852973999999904,25.852973999999904,0.0,0.0,0.0,26,11,,1.0,0.0,0,infant milestones variations,0.25,0.5,,,
228,229,57,43,infant milestones differences,18,1860.7015989999998,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1887.542397,1,26.840797999999946,26.840797999999946,0.0,0.0,0.0,29,11,,1.0,0.0,0,infant milestones cultural,0.25,0.5,,,
229,230,58,45,policies for addressing economic problems in europe,1,81.83543900000001,546.341746,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,228.252952,0,146.417513,146.417513,0.0,0.0,0.0,51,11,,1.0,0.0,0,,1.0,0.0,,,
230,231,58,45,"'EUROPEAN UNION"" ""ECONOMIC CRISIS""",2,228.252952,546.341746,3,0,0,100.63012399999997,4.0,5.0,1.0,3.0,0.0,371.372646,0,143.11969399999995,42.489570000000015,33.54337466666666,0.0,100.63012399999997,34,11,264.418244,1.8475322061546613,0.0,2,policies for addressing economic problems in europe,0.3636363636363637,0.0,35.380926999999986,33.54337466666666,
231,232,58,45,"'EUROPEAN UNION"" ""ECONOMIC CRISIS"" greece",3,371.372646,546.341746,2,0,0,76.53272300000003,4.0,7.0,1.0,1.0,1.0,485.390284,0,114.01763800000003,37.484915,38.266361500000016,0.0,76.53272300000003,41,11,397.119876,3.4829688017217117,0.0,1,"'EUROPEAN UNION"" ""ECONOMIC CRISIS""",0.2,0.8,50.49181800000002,50.49181800000002,26.04090500000001
232,233,58,45,"'EUROPEAN UNION"" ""ECONOMIC CRISIS"" portugal",4,485.390284,546.341746,1,0,0,30.531840999999986,4.0,4.0,0.0,1.0,0.0,546.341746,1,60.951461999999935,30.419620999999946,30.531840999999986,0.0,30.531840999999986,43,11,515.809905,8.462633841334283,0.0,1,"'EUROPEAN UNION"" ""ECONOMIC CRISIS"" greece",0.16666666666666666,0.6666666666666666,,30.531840999999986,
233,234,59,45,eurozone crisis responses,1,93.509231,2308.0172350000003,2,0,0,2180.540903,4.0,7.0,1.0,1.0,1.0,2308.0172350000003,1,2214.508004,33.96710099999973,1090.2704515,0.0,2180.540903,25,11,111.705376,0.05044252529150037,0.0,2,,1.0,0.0,33.95495299999999,33.95495299999999,2146.58595
234,235,60,45,eurozone portugal leader actions,1,24.617345,2356.990819,6,1,1,54.56615400000001,9.333333333333334,16.0,2.0,2.0,1.0,168.997829,0,144.380484,89.81432999999998,9.094359000000004,0.16666666666666666,54.56615400000001,32,11,49.20564,0.3408053404226017,0.3333333333333333,0,,1.0,0.0,8.829655500000001,8.829655500000001,2.767238000000006
235,236,60,45,eurozone spain leader actions,2,168.997829,2356.990819,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,224.22397200000003,0,55.22614300000001,55.22614300000001,0.0,0.0,0.0,29,11,,1.0,0.0,0,eurozone portugal leader actions,0.2,0.6,,,
236,237,60,45,spain spanish leader crisis action,3,224.22397200000003,2356.990819,2,1,0,10.437327000000096,3.5,4.0,1.0,2.0,0.0,672.289982,0,448.06600999999995,437.62868299999985,5.218663500000048,0.5,10.437327000000096,34,11,633.741663,1.414393524293441,0.5,0,eurozone spain leader actions,0.42857142857142855,0.2857142857142857,6.392557000000011,5.218663500000048,
237,238,60,45,ireland spanish leader crisis action,4,672.289982,2356.990819,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,699.17941,0,26.889427999999953,26.889427999999953,0.0,0.0,0.0,36,11,,1.0,0.0,0,spain spanish leader crisis action,0.16666666666666666,0.6666666666666666,,,
238,239,60,45,ireland irish leader crisis action,5,699.17941,2356.990819,1,0,0,10.130461999999966,3.0,3.0,1.0,1.0,0.0,747.653163,0,48.47375299999999,38.34329100000002,10.130461999999966,0.0,10.130461999999966,34,11,726.468614,14.986844818885805,0.0,0,ireland spanish leader crisis action,0.16666666666666666,0.6666666666666666,10.130461999999966,10.130461999999966,
239,240,60,45,piigs leader crisis action,6,747.653163,2356.990819,1,0,0,8.949885999999879,2.0,2.0,1.0,1.0,0.0,2356.990819,1,1609.3376560000004,1600.3877700000005,8.949885999999879,0.0,8.949885999999879,26,11,2335.1269469999997,1.4509863348403502,0.0,0,ireland irish leader crisis action,0.16666666666666666,0.5,8.949885999999879,8.949885999999879,
240,241,61,47,round-trip v road-trip,1,18.306835,769.2233269999999,2,1,0,578.4372129999998,10.5,16.0,0.0,1.0,0.0,632.9186490000001,0,614.611814,36.174601000000045,289.2186065,0.5,578.4372129999998,22,11,54.481435999999995,0.0886436523981298,0.5,1,,1.0,0.0,,65.578203,
241,242,61,47,round-trip advantages versus road-trip,2,632.9186490000001,769.2233269999999,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,680.3251740000001,0,47.40652499999999,47.40652499999999,0.0,0.0,0.0,38,11,,1.0,0.0,0,round-trip v road-trip,0.4,0.4,,,
242,243,61,47,round-trip enjoyable versus road-trip,3,680.3251740000001,769.2233269999999,1,0,0,47.70924300000002,6.0,6.0,0.0,0.0,1.0,769.2233269999999,1,88.8981530000001,41.18891000000008,47.70924300000002,0.0,47.70924300000002,37,11,721.514084,8.116187565786651,0.0,1,round-trip advantages versus road-trip,0.2,0.6,,,47.709243000000015
243,244,62,47,road trip,1,85.648077,963.0532019999999,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,97.94988199999999,0,12.301805000000002,12.301805000000002,0.0,0.0,0.0,9,11,,1.0,0.0,0,,1.0,0.0,,,
244,245,62,47,best road trips,2,97.94988199999999,963.0532019999999,4,2,0,111.985438,4.0,8.0,2.0,3.0,1.0,298.576818,0,200.626936,88.64149800000001,27.9963595,0.5,111.985438,15,11,143.437658,0.714947159438252,0.5,0,road trip,0.5,0.25,20.651787499999998,28.12677499999999,27.605113000000017
245,246,62,47,best worst road trips,3,298.576818,963.0532019999999,3,1,0,114.43037899999996,4.333333333333333,7.0,1.0,2.0,1.0,481.84020300000003,0,183.263385,68.83300600000001,38.14345966666665,0.3333333333333333,114.43037899999996,21,11,322.186171,1.7580498745016635,0.3333333333333333,1,best road trips,0.25,0.75,24.34793000000002,17.285735499999987,79.85890799999999
246,247,62,47,romantic road trips,4,481.84020300000003,963.0532019999999,3,2,2,118.92589100000004,4.333333333333333,6.0,1.0,2.0,1.0,714.232097,0,232.391894,113.46600299999994,39.641963666666676,0.6666666666666666,118.92589100000004,19,11,508.05211299999996,2.186186894281261,0.6666666666666666,1,best worst road trips,0.2,0.4,19.52456699999999,54.373643999999985,10.178603000000066
247,248,62,47,enjoyable boring road trip,5,714.232097,963.0532019999999,3,2,0,47.018462000000106,2.6666666666666665,4.0,2.0,3.0,0.0,906.852425,0,192.6203280000001,145.60186599999997,15.672820666666706,0.6666666666666666,47.018462000000106,26,11,731.8935740000001,3.7996694409117584,0.6666666666666666,0,romantic road trips,0.5,0.16666666666666666,10.043055500000037,15.672820666666704,
248,249,62,47,enjoyable boring getaways,6,906.852425,963.0532019999999,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,963.0532019999999,1,56.200777000000016,56.200777000000016,0.0,0.0,0.0,25,11,,1.0,0.0,0,enjoyable boring road trip,0.2,0.4,,,
249,250,63,48,good internet phone services,1,60.989603,1225.557137,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,380.12168399999996,0,319.132081,319.132081,0.0,0.0,0.0,28,11,,1.0,0.0,0,,1.0,0.0,,,
250,251,63,48,internet phone,2,380.12168399999996,1225.557137,2,0,0,110.813379,3.5,6.0,1.0,1.0,1.0,511.879678,0,131.757994,20.944615,55.4066895,0.0,110.813379,14,11,401.066299,3.0439617880035423,0.0,2,good internet phone services,0.0,0.5,53.744910000000004,53.744910000000004,57.06846899999999
251,252,63,48,what's good about internet phoning,3,511.879678,1225.557137,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,609.7609570000001,0,97.88127899999996,97.88127899999996,0.0,0.0,0.0,34,11,,1.0,0.0,0,internet phone,0.6666666666666666,0.16666666666666666,,,
252,253,63,48,"""what's good about internet phoning""",4,609.7609570000001,1225.557137,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,683.973968,0,74.21301100000005,74.21301100000005,0.0,0.0,0.0,36,11,,1.0,0.0,0,what's good about internet phoning,0.2857142857142857,0.42857142857142855,,,
253,254,63,48,phone,5,683.973968,1225.557137,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,698.257202,0,14.283233999999993,14.283233999999993,0.0,0.0,0.0,5,11,,1.0,0.0,0,"""what's good about internet phoning""",0.16666666666666666,0.0,,,
254,255,63,48,phone internet,6,698.257202,1225.557137,1,0,0,74.95238799999993,3.0,3.0,1.0,1.0,0.0,800.347185,0,102.08998299999996,27.137595000000033,74.95238799999993,0.0,74.95238799999993,14,11,725.3947969999999,7.105445369699007,0.0,1,phone,0.5,0.5,74.95238799999993,74.95238799999993,
255,256,63,48,phone internet providers,7,800.347185,1225.557137,2,0,0,81.02910099999997,7.5,11.0,0.0,1.0,0.0,970.0298230000001,0,169.682638,88.65353700000004,40.514550499999984,0.0,81.02910099999997,24,11,851.982517,5.0210353106367895,0.0,2,phone internet,0.3333333333333333,0.6666666666666666,,35.84038799999996,
256,257,63,48,good Voip,8,970.0298230000001,1225.557137,7,4,2,205.76407800000004,6.375,11.0,2.0,3.0,3.0,1225.557137,1,255.52731400000005,49.763236000000006,29.39486828571429,0.5714285714285714,205.76407800000004,9,11,987.534522,3.8646926097301666,0.75,0,phone internet providers,0.4,0.0,30.33517999999998,26.95543500000004,26.600052999999964
257,258,64,48,why is internet phone service great,1,10.102916,168.272557,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,168.272557,1,158.16964099999998,158.16964099999998,0.0,0.0,0.0,35,11,,1.0,0.0,0,,1.0,0.0,,,
258,259,65,49,gun control,1,60.790672,278.502654,1,0,0,44.912756,1.0,1.0,1.0,1.0,0.0,112.698622,0,51.90795,6.995193999999998,44.912756,0.0,44.912756,11,11,67.785866,1.3058860155332659,0.0,1,,1.0,0.0,44.912756,44.912756,
259,260,65,49,gun control laws,2,112.698622,278.502654,1,1,0,10.688384999999997,3.0,3.0,1.0,1.0,0.0,171.922681,0,59.22405900000001,48.53567400000002,10.688384999999997,1.0,10.688384999999997,16,11,119.22211200000001,2.01306891174075,1.0,0,gun control,0.3333333333333333,0.6666666666666666,10.688384999999997,10.688384999999997,
260,261,65,49,gun control outcomes,3,171.922681,278.502654,3,1,0,85.554373,4.0,6.0,1.0,2.0,1.0,278.502654,1,106.579973,21.0256,28.51812433333333,0.3333333333333333,85.554373,20,11,192.948281,1.81036151135073,0.3333333333333333,1,gun control laws,0.25,0.5,16.182127999999977,25.589653499999997,34.375066000000004
261,262,66,49,gun control,1,151.765978,287.392115,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,186.62221200000002,0,34.856234,34.856234,0.0,0.0,0.0,11,11,,1.0,0.0,0,,1.0,0.0,,,
262,263,66,49,gun control violence,2,186.62221200000002,287.392115,2,1,0,55.181388,4.5,5.0,0.0,2.0,0.0,287.392115,1,100.769903,45.588515,27.590694,0.5,55.181388,20,11,232.210727,2.304365887898096,0.5,0,gun control,0.3333333333333333,0.6666666666666666,,27.590694,
263,264,67,50,god existence,1,42.054984999999995,597.8897519999999,11,8,6,325.52442500000006,7.545454545454546,15.0,3.0,5.0,3.0,549.4028940000001,0,507.347909,181.82348399999992,29.59312954545455,0.7272727272727273,325.52442500000006,13,11,59.007774,0.11630633132263485,1.2727272727272727,2,,1.0,0.0,34.612075999999995,30.4248286,26.745172666666672
264,265,67,50,naturalism,2,549.4028940000001,597.8897519999999,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,563.1495150000001,0,13.746621000000005,13.746621000000005,0.0,0.0,0.0,10,11,,1.0,0.0,0,god existence,0.3333333333333333,0.0,,,
265,266,67,50,naturalism theory,3,563.1495150000001,597.8897519999999,1,0,0,11.69032900000002,4.0,4.0,0.0,1.0,0.0,597.8897519999999,1,34.74023700000009,23.049908000000077,11.69032900000002,0.0,11.69032900000002,17,11,576.172468,16.585162271633276,0.0,0,naturalism,0.5,0.5,,11.69032900000002,
266,267,68,51,US healthcare social security worker,1,24.113882,325.20174,2,0,0,32.68901600000001,2.5,3.0,2.0,2.0,0.0,126.89240500000001,0,102.778523,70.08950699999998,16.344508000000005,0.0,32.68901600000001,36,11,81.806657,0.7959508914133744,0.0,0,,1.0,0.0,16.344508000000005,16.344508000000005,
267,268,68,51,US healthcare system,2,126.89240500000001,325.20174,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,183.73027199999999,0,56.83786700000002,56.83786700000002,0.0,0.0,0.0,20,11,,1.0,0.0,0,US healthcare social security worker,0.16666666666666666,0.3333333333333333,,,
