,Unnamed: 0,Unnamed: 0.1,segment_id,SessionID,topic_id,query,QueryOrder,segment_starttime,session_end_time,ClickCount,RelDocCount,KeyDocCount,TotalContent,AveClickRank,ClickDepth,Clicks@3,Clicks@5,Clicks@5+,segment_endtime,isSessionEnd,QueryDwellTime,SERPtime,AvgContent,click_precision,time_to_first_last_click,QueryLength,RR,time_first_click,ratio_first_click,AvgRelScore,irrelevant_docs_30num,last_query,NewTerm,QuerySim,dcg3,dcg5,dcg10,nDCG@3,nDCG@5,nDCG@10,Precision@3,Precision@5,Precision@10,QueryLength_peak,QueryLength_ave,QueryLength_end,QueryDwellTime_peak,QueryDwellTime_ave,QueryDwellTime_end,NewTerm_peak,NewTerm_ave,NewTerm_end,QuerySim_peak,QuerySim_ave,QuerySim_end,ClickCount_peak,ClickCount_ave,ClickCount_end,KeyDocCount_peak,KeyDocCount_ave,KeyDocCount_end,RelDocCount_peak,RelDocCount_ave,RelDocCount_end,AvgContent_peak,AvgContent_ave,AvgContent_end,TotalContent_peak,TotalContent_ave,TotalContent_end,AveClickRank_peak,AveClickRank_ave,AveClickRank_end,ClickDepth_peak,ClickDepth_ave,ClickDepth_end,SERPtime_peak,SERPtime_ave,SERPtime_end,RR_peak,RR_ave,RR_end,Clicks@3_peak,Clicks@3_ave,Clicks@3_end,Clicks@5_peak,Clicks@5_ave,Clicks@5_end,Clicks@5+_peak,Clicks@5+_ave,Clicks@5+_end,nDCG@3_peak,nDCG@3_ave,nDCG@3_end,nDCG@5_peak,nDCG@5_ave,nDCG@5_end,nDCG@10_peak,nDCG@10_ave,nDCG@10_end,Precision@3_peak,Precision@3_ave,Precision@3_end,Precision@5_peak,Precision@5_ave,Precision@5_end,Precision@10_peak,Precision@10_ave,Precision@10_end,AvgRelScore_peak,AvgRelScore_ave,AvgRelScore_end,delta_QueryDwellTime,delta_AvgRelScore,delta_Clicks@5,delta_ClickDepth
208,208,208,209,55,41,employee evaluation,1,33.703408,464.064434,4,3,2,327.0966870000001,4.5,9.0,2.0,3.0,1.0,434.000691,0,400.297283,73.20059600000002,81.77417175,0.75,327.0966870000001,19,11,63.796214,0.1593720884685595,0.8333333333333334,1,,1.0,0.0,,,,0.5792374606819809,0.5705747488173967,0.706308327242079,0.6666666666666666,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
209,209,209,210,55,41,evaluate employees,2,434.000691,464.064434,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,464.064434,1,30.06374299999999,30.06374299999999,0.0,0.0,0.0,18,11,,1.0,0.0,0,employee evaluation,0.5,0.0,2.3927892607143724,2.8234658187877653,3.4951378826815165,0.5792374606819809,0.5705747488173967,0.706308327242079,0.6666666666666666,0.6,0.5,19.0,19.0,19.0,400.297283,400.297283,400.297283,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,81.77417175,81.77417175,81.77417175,327.0966870000001,327.0966870000001,327.0966870000001,4.5,4.5,4.5,9.0,9.0,9.0,73.20059600000002,73.20059600000002,73.20059600000002,11.0,11.0,11.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5792374606819809,0.5792374606819809,0.5792374606819809,0.5705747488173967,0.5705747488173967,0.5705747488173967,0.706308327242079,0.706308327242079,0.706308327242079,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.5,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,370.23354,0.8333333333333334,3.0,9.0
210,210,210,211,56,42,events ideas students community,1,20.992256,107.84638,1,0,0,19.478785000000002,1.0,1.0,1.0,1.0,0.0,107.84638,1,86.854124,67.375339,19.478785000000002,0.0,19.478785000000002,31,11,74.475489,0.8574778671419218,0.0,0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
211,211,211,212,57,43,developmental milestones infants,1,51.809383,1887.542397,1,0,0,86.85910099999997,6.0,6.0,0.0,0.0,1.0,502.265769,0,450.456386,363.597285,86.85910099999997,0.0,86.85910099999997,32,11,415.406668,0.9221906513275628,0.0,1,,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
212,212,212,213,57,43,developmental milestones infants 0-12 months,2,502.265769,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,563.670812,0,61.40504299999998,61.40504299999998,0.0,0.0,0.0,44,11,,1.0,0.0,0,developmental milestones infants,0.4,0.6,0.0,0.0,-0.21679861973841585,0.0,0.0,1.0,0.0,0.0,0.0,32.0,32.0,32.0,450.456386,450.456386,450.456386,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,86.85910099999997,86.85910099999997,86.85910099999997,86.85910099999997,86.85910099999997,6.0,6.0,6.0,6.0,6.0,6.0,363.597285,363.597285,363.597285,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.05134300000003,0.0,0.0,6.0
213,213,213,214,57,43,developmental milestones infants east asia,3,563.670812,1887.542397,1,0,0,53.33712800000001,1.0,1.0,1.0,1.0,0.0,669.107982,0,105.43717000000004,52.10004200000003,53.33712800000001,0.0,53.33712800000001,42,11,615.770854,5.840168642614362,0.0,1,developmental milestones infants 0-12 months,0.2857142857142857,0.42857142857142855,,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,38.0,44.0,450.456386,255.9307145,61.40504299999998,1.0,0.7,0.4,0.6,0.3,0.6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,43.42955049999998,0.0,86.85910099999997,43.42955049999998,0.0,11.0,8.5,11.0,6.0,3.0,0.0,363.597285,212.50116400000002,61.40504299999998,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.03212700000006,0.0,-1.0,-1.0
214,214,214,215,57,43,developmental milestones east asia,4,669.107982,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,709.8691259999998,0,40.76114400000006,40.76114400000006,0.0,0.0,0.0,34,11,,1.0,0.0,0,developmental milestones infants east asia,0.0,0.8,-0.375,-0.6980074185550449,-0.6980074185550449,0.0,0.0,1.5771644207072686,0.0,0.0,0.0,44.0,39.333333333333336,42.0,450.456386,205.76619966666667,105.43717000000004,1.0,0.5619047619047618,0.2857142857142857,0.6,0.3428571428571428,0.42857142857142855,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,46.73207633333332,53.33712800000001,86.85910099999997,46.73207633333332,53.33712800000001,11.0,6.0,1.0,6.0,2.333333333333333,1.0,363.597285,159.03412333333333,52.10004200000003,11.0,11.0,11.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.67602599999998,0.0,1.0,1.0
215,215,215,216,57,43,"""developmental milestones in east asia""",5,709.8691259999998,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,805.913525,0,96.044399,96.044399,0.0,0.0,0.0,39,11,,1.0,0.0,0,developmental milestones east asia,0.42857142857142855,0.2857142857142857,-0.8481973151785931,-0.8481973151785931,-0.8481973151785931,0.0,0.0,1.916522076525196,0.0,0.0,0.0,44.0,38.0,34.0,450.456386,164.51493575,40.76114400000006,1.0,0.4214285714285714,0.0,0.8,0.4571428571428571,0.8,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,35.04905724999999,0.0,86.85910099999997,35.04905724999999,0.0,11.0,7.25,11.0,6.0,1.75,0.0,363.597285,129.46587850000003,40.76114400000006,11.0,11.0,11.0,1.0,0.25,0.0,1.0,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5771644207072686,0.6442911051768172,1.5771644207072686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.28325499999994,0.0,0.0,0.0
216,216,216,217,57,43,developmental milestones asian infants,6,805.913525,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,843.8109929999998,0,37.897468,37.897468,0.0,0.0,0.0,38,11,,1.0,0.0,0,"""developmental milestones in east asia""",0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,38.2,39.0,450.456386,150.8208284,96.044399,1.0,0.4228571428571428,0.42857142857142855,0.8,0.4228571428571429,0.2857142857142857,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,28.039245799999996,0.0,86.85910099999997,28.039245799999996,0.0,11.0,8.0,11.0,6.0,1.4,0.0,363.597285,122.78158260000002,96.044399,11.0,11.0,11.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916522076525196,0.8987372994464929,1.916522076525196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.146930999999995,0.0,0.0,0.0
217,217,217,218,57,43,asian infants,7,843.8109929999998,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,862.9627210000001,0,19.151727999999935,19.151727999999935,0.0,0.0,0.0,13,11,,1.0,0.0,0,developmental milestones asian infants,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,38.16666666666666,38.0,450.456386,132.00026833333334,37.897468,1.0,0.4148809523809523,0.375,0.8,0.3732142857142857,0.125,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,23.36603816666666,0.0,86.85910099999997,23.36603816666666,0.0,11.0,8.5,11.0,6.0,1.1666666666666667,0.0,363.597285,108.63423016666668,37.897468,11.0,11.0,11.0,1.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916522076525196,0.7489477495387442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.74574000000007,0.0,0.0,0.0
218,218,218,219,57,43,asian infants milestones,8,862.9627210000001,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,904.323444,0,41.36072300000001,41.36072300000001,0.0,0.0,0.0,24,11,,1.0,0.0,0,asian infants,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,34.57142857142857,13.0,450.456386,115.87904828571428,19.151727999999935,1.0,0.3556122448979591,0.0,0.8,0.3913265306122449,0.5,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,20.028032714285708,0.0,86.85910099999997,20.028032714285708,0.0,11.0,8.857142857142858,11.0,6.0,1.0,0.0,363.597285,95.85101557142859,19.151727999999935,11.0,11.0,11.0,1.0,0.14285714285714285,0.0,1.0,0.14285714285714285,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916522076525196,0.6419552138903521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.208995000000073,0.0,0.0,0.0
219,219,219,220,57,43,asian infants development,9,904.323444,1887.542397,1,0,0,13.382523999999993,1.0,1.0,1.0,1.0,0.0,972.862395,0,68.538951,55.15642700000001,13.382523999999993,0.0,13.382523999999993,25,11,959.479871,13.999045170679665,0.0,0,asian infants milestones,0.25,0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,33.25,24.0,450.456386,106.564257625,41.36072300000001,1.0,0.3528273809523809,0.3333333333333333,0.8,0.4257440476190476,0.6666666666666666,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,17.524528624999995,0.0,86.85910099999997,17.524528624999995,0.0,11.0,9.125,11.0,6.0,0.875,0.0,363.597285,89.03972900000002,41.36072300000001,11.0,11.0,11.0,1.0,0.125,0.0,1.0,0.125,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916522076525196,0.5617108121540582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.17822799999999,0.0,-1.0,-1.0
220,220,220,221,57,43,asian babies development,10,972.862395,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1027.581105,0,54.71870999999999,54.71870999999999,0.0,0.0,0.0,24,11,,1.0,0.0,0,asian infants development,0.25,0.5,0.0,0.3868528072345416,0.3868528072345416,0.0,0.3868528072345416,0.3868528072345416,0.0,0.2,0.1,44.0,32.333333333333336,25.0,450.456386,102.33922355555555,68.538951,1.0,0.3414021164021164,0.25,0.8,0.43399470899470893,0.5,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,17.06430588888888,13.382523999999993,86.85910099999997,17.06430588888888,13.382523999999993,11.0,8.222222222222221,1.0,6.0,0.8888888888888888,1.0,363.597285,85.2749176666667,55.15642700000001,11.0,11.0,11.0,1.0,0.2222222222222222,1.0,1.0,0.2222222222222222,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916522076525196,0.4992984996924961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.82024100000001,0.0,1.0,1.0
221,221,221,222,57,43,developmental milestones asia,11,1027.581105,1887.542397,1,0,0,36.095495999999905,5.0,5.0,0.0,1.0,0.0,1090.135392,0,62.55428699999993,26.45879100000002,36.095495999999905,0.0,36.095495999999905,29,11,1054.039896,16.850002558577653,0.0,1,asian babies development,0.5,0.0,,,,0.0,0.0,1.5771644207072686,0.0,0.0,0.0,44.0,31.5,24.0,450.456386,97.5771722,54.71870999999999,1.0,0.3322619047619048,0.25,0.8,0.4405952380952381,0.5,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,15.357875299999995,0.0,86.85910099999997,15.357875299999995,0.0,11.0,8.5,11.0,6.0,0.8,0.0,363.597285,82.2192969,54.71870999999999,11.0,11.0,11.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.3868528072345416,0.03868528072345416,0.3868528072345416,1.916522076525196,0.4880539304467007,0.3868528072345416,0.0,0.0,0.0,0.2,0.02,0.2,0.1,0.01,0.1,0.0,0.0,0.0,-7.835576999999944,0.0,-1.0,-5.0
222,222,222,223,57,43,are developmental milestones universal,12,1090.135392,1887.542397,2,0,0,86.60714000000006,4.5,6.0,1.0,1.0,1.0,1233.823024,0,143.68763200000012,57.08049200000005,43.303570000000036,0.0,86.60714000000006,38,11,1121.53462,7.805366435435437,0.0,1,developmental milestones asia,0.4,0.4,,,,0.0,0.0,1.385420333908732,0.0,0.0,0.0,44.0,31.272727272727273,29.0,450.456386,94.39327354545452,62.55428699999993,1.0,0.3475108225108225,0.5,0.8,0.4005411255411255,0.0,1.0,0.3636363636363637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,17.243113545454534,36.095495999999905,86.85910099999997,17.243113545454534,36.095495999999905,11.0,8.181818181818182,5.0,6.0,1.181818181818182,5.0,363.597285,77.15016000000001,26.45879100000002,11.0,11.0,11.0,1.0,0.18181818181818185,0.0,1.0,0.2727272727272727,1.0,1.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.3868528072345416,0.03516843702132196,0.0,1.916522076525196,0.5870639750158433,1.5771644207072686,0.0,0.0,0.0,0.2,0.018181818181818184,0.0,0.1,0.009090909090909092,0.0,0.0,0.0,0.0,-81.13334500000019,0.0,0.0,-1.0
223,223,223,224,57,43,asian developmental milestones,13,1233.823024,1887.542397,2,0,0,147.536517,6.0,9.0,1.0,1.0,1.0,1475.374258,0,241.551234,94.01471700000002,73.7682585,0.0,147.536517,30,11,1260.819564,5.219677594360788,-1.0,2,are developmental milestones universal,0.2,0.4,,,,0.0,0.0,1.5771644207072686,0.0,0.0,0.0,44.0,31.83333333333333,38.0,450.456386,98.50113675,143.68763200000012,1.0,0.3518849206349206,0.4,0.8,0.40049603174603177,0.4,2.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,19.414818249999996,43.303570000000036,86.85910099999997,23.02344908333333,86.60714000000006,11.0,7.875,4.5,6.0,1.5833333333333333,6.0,363.597285,75.47768766666668,57.08049200000005,11.0,11.0,11.0,1.0,0.25,1.0,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.3868528072345416,0.0322377339362118,0.0,1.916522076525196,0.6535936715902506,1.385420333908732,0.0,0.0,0.0,0.2,0.016666666666666666,0.0,0.1,0.008333333333333333,0.0,0.0,0.0,0.0,-97.86360199999987,1.0,0.0,-3.0
224,224,224,225,57,43,chinese infant developmental milestones,14,1475.374258,1887.542397,1,0,0,51.59626299999991,16.0,16.0,0.0,0.0,0.0,1607.44602,0,132.07176200000004,80.47549900000013,51.59626299999991,0.0,51.59626299999991,39,11,1529.653816,11.581989918480833,0.0,1,asian developmental milestones,0.4,0.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.69230769230769,30.0,450.456386,109.50499038461538,241.551234,1.0,0.3402014652014652,0.2,0.8,0.4004578754578755,0.4,2.0,0.6153846153846154,2.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,23.595852115384606,73.7682585,147.536517,32.601377384615375,147.536517,11.0,7.730769230769232,6.0,9.0,2.1538461538461537,9.0,363.597285,76.903613,94.01471700000002,11.0,11.0,11.0,1.0,0.3076923076923077,1.0,1.0,0.38461538461538464,1.0,1.0,0.2307692307692308,1.0,0.0,0.0,0.0,0.3868528072345416,0.029757908248810888,0.0,1.916522076525196,0.7246375753684828,1.5771644207072686,0.0,0.0,0.0,0.2,0.015384615384615384,0.0,0.1,0.007692307692307694,0.0,0.0,-0.07692307692307693,-1.0,109.47947199999996,-1.0,1.0,-7.0
225,225,225,226,57,43,chinese infant milestones,15,1607.44602,1887.542397,4,0,0,104.57870200000002,7.0,12.0,1.0,1.0,2.0,1764.73724,0,157.29121999999984,52.71251799999982,26.144675500000005,0.0,104.57870200000002,25,11,1623.996024,10.324772253657908,0.0,2,chinese infant developmental milestones,0.0,0.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,32.214285714285715,39.0,450.456386,111.11690264285713,132.07176200000004,1.0,0.3444727891156463,0.4,0.8,0.4004251700680273,0.4,2.0,0.6428571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,25.595881464285696,51.59626299999991,147.536517,33.95815492857142,51.59626299999991,16.0,8.321428571428571,16.0,16.0,3.1428571428571432,16.0,363.597285,77.15874771428574,80.47549900000013,11.0,11.0,11.0,1.0,0.2857142857142857,0.0,1.0,0.35714285714285715,0.0,1.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.3868528072345416,0.027632343373895828,0.0,1.916522076525196,0.6728777485564483,0.0,0.0,0.0,0.0,0.2,0.014285714285714287,0.0,0.1,0.0071428571428571435,0.0,0.0,-0.07142857142857142,0.0,-25.219457999999804,0.0,-1.0,4.0
226,226,226,227,57,43,infant milestones variations,16,1764.73724,1887.542397,1,0,0,14.075414000000135,8.0,8.0,0.0,0.0,1.0,1834.848625,0,70.11138500000015,56.03597100000002,14.075414000000135,0.0,14.075414000000135,28,11,1792.750302,25.570031201066648,0.0,0,chinese infant milestones,0.25,0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.73333333333333,25.0,450.456386,114.19519046666666,157.29121999999984,1.0,0.3215079365079365,0.0,0.8,0.4237301587301588,0.75,4.0,0.8666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,25.63246773333332,26.144675500000005,147.536517,38.6661914,104.57870200000002,16.0,8.233333333333333,7.0,16.0,3.733333333333333,12.0,363.597285,75.52899906666669,52.71251799999982,11.0,11.0,11.0,1.0,0.3333333333333333,1.0,1.0,0.4,1.0,2.0,0.3333333333333333,2.0,0.0,0.0,0.0,0.3868528072345416,0.02579018714896944,0.0,1.916522076525196,0.6280192319860184,0.0,0.0,0.0,0.0,0.2,0.013333333333333334,0.0,0.1,0.006666666666666667,0.0,0.0,-0.06666666666666668,0.0,87.17983499999968,0.0,1.0,4.0
227,227,227,228,57,43,infant milestones cultural,17,1834.848625,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1860.701599,0,25.852973999999904,25.852973999999904,0.0,0.0,0.0,26,11,,1.0,0.0,0,infant milestones variations,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.5,28.0,450.456386,111.439952625,70.11138500000015,1.0,0.3170386904761905,0.25,0.8,0.4284970238095239,0.5,4.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,24.910151875,14.075414000000135,147.536517,37.1292678125,14.075414000000135,16.0,8.21875,8.0,16.0,4.0,8.0,363.597285,74.31068481250001,56.03597100000002,11.0,11.0,11.0,1.0,0.3125,0.0,1.0,0.375,0.0,2.0,0.375,1.0,0.0,0.0,0.0,0.3868528072345416,0.02417830045215885,0.0,1.916522076525196,0.5887680299868923,0.0,0.0,0.0,0.0,0.2,0.0125,0.0,0.1,0.00625,0.0,0.0,-0.0625,0.0,44.25841100000025,0.0,0.0,8.0
228,228,228,229,57,43,infant milestones differences,18,1860.701599,1887.542397,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1887.542397,1,26.840797999999946,26.840797999999946,0.0,0.0,0.0,29,11,,1.0,0.0,0,infant milestones cultural,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.176470588235286,26.0,450.456386,106.40542447058823,25.852973999999904,1.0,0.3130952380952381,0.25,0.8,0.43270308123249307,0.5,4.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85910099999997,23.444848823529412,0.0,147.536517,34.94519323529412,0.0,16.0,8.382352941176471,11.0,16.0,3.7647058823529416,0.0,363.597285,71.46023123529412,25.852973999999904,11.0,11.0,11.0,1.0,0.29411764705882354,0.0,1.0,0.35294117647058826,0.0,2.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.3868528072345416,0.0227560474843848,0.0,1.916522076525196,0.5541346164582516,0.0,0.0,0.0,0.0,0.2,0.011764705882352941,0.0,0.1,0.005882352941176471,0.0,0.0,-0.05882352941176471,0.0,-0.9878240000000424,0.0,0.0,0.0
229,229,229,230,58,45,policies for addressing economic problems in europe,1,81.83543900000002,546.341746,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,228.252952,0,146.41751299999999,146.41751299999999,0.0,0.0,0.0,51,11,,1.0,0.0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
230,230,230,231,58,45,"'EUROPEAN UNION"" ""ECONOMIC CRISIS""",2,228.252952,546.341746,3,0,0,100.63012399999997,4.0,5.0,1.0,3.0,0.0,371.372646,0,143.11969399999995,42.489570000000015,33.54337466666666,0.0,100.63012399999997,34,11,264.418244,1.8475322061546613,0.0,2,policies for addressing economic problems in europe,0.3636363636363637,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,146.41751299999999,146.41751299999999,146.41751299999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,146.41751299999999,146.41751299999999,146.41751299999999,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2978190000000325,0.0,-3.0,-5.0
231,231,231,232,58,45,"'EUROPEAN UNION"" ""ECONOMIC CRISIS"" greece",3,371.372646,546.341746,2,0,0,76.53272300000003,4.0,7.0,1.0,1.0,1.0,485.390284,0,114.01763800000003,37.484915,38.266361500000016,0.0,76.53272300000003,41,11,397.119876,3.482968801721712,0.0,1,"'EUROPEAN UNION"" ""ECONOMIC CRISIS""",0.2,0.8,,,,0.0,0.0,0.2890648263178878,0.0,0.0,0.1,51.0,42.5,34.0,146.41751299999999,144.76860349999995,143.11969399999995,1.0,0.6818181818181819,0.3636363636363637,0.0,0.0,0.0,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54337466666666,16.77168733333333,33.54337466666666,100.63012399999997,50.31506199999998,100.63012399999997,11.0,7.5,4.0,5.0,2.5,5.0,146.41751299999999,94.4535415,42.489570000000015,11.0,11.0,11.0,1.0,0.5,1.0,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.10205599999992,0.0,2.0,-2.0
232,232,232,233,58,45,"'EUROPEAN UNION"" ""ECONOMIC CRISIS"" portugal",4,485.390284,546.341746,1,0,0,30.531840999999986,4.0,4.0,0.0,1.0,0.0,546.341746,1,60.951461999999935,30.419620999999946,30.531840999999986,0.0,30.531840999999986,43,11,515.809905,8.462633841334283,0.0,1,"'EUROPEAN UNION"" ""ECONOMIC CRISIS"" greece",0.16666666666666666,0.6666666666666666,,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,42.0,41.0,146.41751299999999,134.51828166666667,114.01763800000003,1.0,0.5212121212121212,0.2,0.8,0.26666666666666666,0.8,3.0,1.6666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.266361500000016,23.93657872222223,38.266361500000016,100.63012399999997,59.05428233333333,76.53272300000003,11.0,6.333333333333332,4.0,7.0,4.0,7.0,146.41751299999999,75.46399933333333,37.484915,11.0,11.0,11.0,1.0,0.6666666666666666,1.0,3.0,1.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890648263178878,0.0963549421059626,0.2890648263178878,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.0,0.0,0.0,53.0661760000001,0.0,0.0,3.0
